"32";"101328525300";"Kamrin";;"Ahmed";"F";"9999909217";;"101159983287";;;"AB-01";"Nihman Shopian";;"Naikoo Mohalla";"Shopian";"Shopian City";"Shopian";"Shupiyan";"Jammu";"192303";"1982-09-08";"Kamrin9999909217@gmail.com";"note";"comm";"1"
"33";"110901615976";"Parwat ";;"Uranw";"M";"6211934528";;;;"110778188063";"100";"Taljhari";"Taljhari";"Taljhari";"Makhani";"Taljhari";"Rajmahal";"Shahibganj";"Jharkhand";"816108";"1989-02-12";"parwat6211091194@gmail.com";"note";"comm";"1"
"34";"110778188063";"Sheela";;"Devi";"F";"6211091194";;"110901615976";;;"100";"tTaljhari";"Taljhari";"Taljhari";"Makhani";"Taljhari";"Rajmahal";"Shahibganj";"Jharkhand";"816108";"1992-02-23";"sheela6211091194@gmail.com";"note";"comm";"1"
"35";"110065576767";"Shalini ";;"Kumari";"F";"6211071459";"110901615976";;;;"100";"Taljhari";"Taljhari";"Taljhari";"Makhani";"Taljhari";"Rajmahal";"Shahibganj";"Jharkhand";"816108";"2015-10-01";"shalini6211071459@gmail.com";"note";"comm";"1"
"36";"110865388152";"Kusum";;"Kumari";"F";"6211797832";"110901615976";;;;"100";"Taljhari";"Taljhari";"Taljhari";"Makhani";"Taljhari";"Rajmahal";"Shahibganj";"Jharkhand";"816108";"2017-09-25";"kusum6211797832@gmail.com";"note";"comm";"1"
"37";"110418949547";"Kishan";;"Munda";"M";"6211092319";;;;"110353646200";"A-67";"Indrapuri";"Indrapuri";"Ranchi";"Ranchi";"Indrapuri";"Bundu";"Ranchi";"Jharkhand";"830004";"1991-01-18";"kishan6211091194@gmail.com";"note";"comm";"1"
"38";"110353646200";"Sima";;"Devi";"F";"6211732911";;"110418949547";;;"A-67";"Indrapuri";"Indrapuri";"Indrapuri";"Ranchi";"Indrapuri";"Bundu";"Ranchi";"Jharkhand";"830004";"1993-11-11";"sima6211732911@grail.com";"note";"comm";"1"
"39";"110746712661";"puja";;"Kumari";"F";"6211549294";;;"110353646200";;"A-67";"Indrapuri";"Indrapuri";"Indrapuri";"Ranchi";"Indrapuri";"Bundu";"Ranchi";"Jharkhand";"830004";"2015-10-25";"puja6211549294@grail.com";"note";"comm";"1"
"40";"110031367764";"Rakesh";;"Munda";"M";"6211911987";;;"110353646200";;"A-67";"Indrapuri";"Indrapuri";"Indrapuri";"Ranchi";"Indrapuri";"Bundu";"Ranchi";"Jharkhand";"830004";"2017-10-10";"rakesh6211911987@grail.com";"note";"comm";"1"
"41";"110245868235";"Md";;"Akmal";"M";"6211264759";;;;"110640973060";"62";"Rajmahal";"Rajmahal";"Rajmahal";"Rajmahal";"Rajamahal";"Rajmahal";"Shahibganj";"Jharkhand";"816108";"1997-11-17";"md6211091194@gmail.com";"note";"comm";"1"
"42";"110640973060";"Sofiya";;"Perween";"F";"6211911853";;"110245868235";;;"62";"Rajmahal";"Rajmahal";"Rajmahal";"Rajmahal";"Rajamahal";"Rajmahal";"Shahibganj";"Jharkhand";"816108";"1998-11-13";"sofiya6211911853@grail.com";"note";"comm";"1"
"43";"110946827162";"Md ";;"Furkan";"M";"6211361270";;"110245868235";;;"62";"Rajmahal";"Rajmahal";"Rajmahal";"Rajmahal";"Rajamahal";"Rajmahal";"Shahibganj";"Jharkhand";"816108";"2018-02-25";"md6211361270@grail.com";"note";"comm";"1"
"44";"110266638686";"Vikash";"Kumar";"Paswan";"M";"6211737575";;;;"110420010064";"163";"Rampur";"Rampur";"Rampur";"Godda";"Godda";"Godda";"Godda";"Jharkhand";"814133";"1987-07-11";"vikash6211091194@gmail.com";"note";"comm";"1"
"45";"110420010064";"Chunni";;"Devi";"F";"6211345283";;"110266638686";;;"163";"Rampur";"Rampur";"Rampur";"Godda";"Godda";"Godda";"Godda";"Jharkhand";"814133";"1989-05-04";"chunni6211345283@ggoil.com";"note";"comm";"1"
"46";"110652058607";"Sawan";"Kumar";"Paswan";"M";"6211873941";;;"110420010064";;"163";"Rampur";"Rampur";"Rampur";"Godda";"Godda";"Godda";"Godda";"Jharkhand";"814133";"2006-04-23";"sawan6211873941@ggoil.com";"note";"comm";"1"
"47";"110529834480";"Rashmi";;"Kumari";"F";"6211423135";;;"110420010064";;"163";"Rampur";"Rampur";"Rampur";"Godda";"Godda";"Godda";"Godda";"Jharkhand";"814133";"2008-10-20";"rashmi6211423135@ggoil.com";"note";"comm";"1"
"48";"110244885257";"Sandip";"kumar";"Paswan";"M";"6211552347";"110266638686";;;;"163";"Rampur";"Rampur";"Rampur";"Godda";"Godda";"Godda";"Godda";"Jharkhand";"814133";"2010-06-03";"sandip6211552347@ggoil.com";"note";"comm";"1"
"49";"110616890607";"Prem";"Kumar";"Hembram";"M";"6211418604";;;;;"83";"Udhwa";"Udhwa";"Udhwa";"Santhal Tola";"Baidmara";"Chandrapura";"Bokaro";"Jharkhand";"827009";"1975-01-31";"prem6211418604@gsail.com";"note";"comm";"1"
"50";"110373233151";"Marang";"Kumar";"Hembram";"M";"6211839656";"110616890607";;;;"83";"Udhwa";"Udhwa";"Udhwa";"Santhal Tola";"Baidmara";"Chandrapura";"Bokaro";"Jharkhand";"827009";"1995-08-21";"marang6211839656@gsail.com";"note";"comm";"1"
"51";"110102985122";"Gita";;"Hembram";"F";"6211395087";;"110373233151";;;"83";"Udhwa";"Udhwa";"Udhwa";"Santhal Tola";"Baidmara";"Chandrapura";"Bokaro";"Jharkhand";"827009";"1997-09-09";"gita6211395087@gsail.com";"note";"comm";"1"
"52";"260275786943";"Ganesh";;"Singh";"M";"9464774922";;;;"260777486058";"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"1955-05-11";"Ganesh9464774922@gmail.com";"note";"comm";"1"
"53";"260777486058";"Neha";;"Singh";"F";"9464774921";;"260275786943";;;"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"1960-02-22";"Neha9464774921@gmail.com";"note";"comm";"1"
"54";"260525695178";"Mahesh";"kumar";"Singh";"M";"7371663212";"260275786943";;"260777486058";"260370067231";"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"1978-04-12";"Mahesh7371663212@gmail.com";"note";"comm";"1"
"55";"260398530675";"Vinod";;"Singh";"M";"6238373898";"260275786943";;"260777486058";"260759308724";"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"1980-07-23";"Vinod6238373898@gmail.com";"note";"comm";"1"
"56";"260255566824";"Sunil";;"Singh";"M";"8976984532";"260275786943";;"260777486058";"260469971831";"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"1982-08-14";"Sunil8976984532@gmail.com";"note";"comm";"1"
"57";"260884921238";"Gudiya";;"Singh";"F";"9293568746";"260275786943";;"260777486058";;"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"1985-12-22";"Gudiya9293568746@gmail.com";"note";"comm";"1"
"58";"260370067231";"Sarita";;"Devi";"F";"7856453423";;"260525695178";;;"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"1985-08-21";"Sarita7856453423@gmail.com";"note";"comm";"1"
"59";"260759308724";"Sima";;"Devi";"F";"8967564554";;"260398530675";;;"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"1987-02-04";"Sima8967564554@gmail.com";"note";"comm";"1"
"60";"260469971831";"Nisha";;"Devi";"F";"7887676565";;"260255566824";;;"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"1992-12-12";"Nisha7887676565@gmail.com";"note";"comm";"1"
"61";"260478170490";"Amit";;"Singh";"M";"8675646872";"260525695178";;"260884921238";;"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"1995-04-25";"Amit8675646872@gmail.com";"note";"comm";"1"
"62";"260505531114";"Sumit";;"Singh";"M";"6238373898";"260398530675";;"260370067231";;"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"2008-06-12";"Sumit6238373898@gmail.com";"note";"comm";"1"
"63";"260130334441";"Sumant";;"Singh";"M";"8976984532";"260255566824";;"260759308724";;"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"2010-03-08";"Sumant8976984532@gmail.com";"note";"comm";"1"
"64";"260128080437";"Sanjna";;"Singh";"F";"8976984532";"260255566824";;"260759308724";;"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"2012-11-07";"Sanjna8976984532@gmail.com";"note";"comm";"1"
"65";"260143383173";"Sangam";;"Singh";"F";"8976984532";"260255566824";;"260759308724";;"9";"Ambassa-Gandachhara Rd";"Metharaipara";;"Ambassa";"Kekmachera";"Ambassa";"Dhalai";"Tripura";"799289";"2015-06-05";"Sangam8976984532@gmail.com";"note";"comm";"1"
"66";"260299872839";"Jitendra";;"Das";"M";"7867557798";;;;"260463926771";"54";"Nalchar-Bagma Rd";"Kalibari";;"Karaiyamura";"Matarbari";"Birganj";"Gomati";"Tripura";"799114";"1985-03-31";"Jitendra7867557798@gmail.com";"note";"comm";"1"
"67";"260463926771";"Rani";;"Das";"F";"7865768734";;"260299872839";;;"54";"Nalchar-Bagma Rd";"Kalibari";;"Karaiyamura";"Matarbari";"Birganj";"Gomati";"Tripura";"799114";"1990-09-21";"Rani7865768734@gmail.com";"note";"comm";"1"
"68";"260873250417";"Sonu";"Kumar";"Das";"M";"7867557798";"260299872839";;"260463926771";;"54";"Nalchar-Bagma Rd";"Kalibari";;"Karaiyamura";"Matarbari";"Birganj";"Gomati";"Tripura";"799114";"2014-11-12";"Sonu7867557798@gmail.com";"note";"comm";"1"
"69";"260493229570";"Soni";"Kumari";"Das";"F";"7867557798";"260299872839";;"260463926771";;"54";"Nalchar-Bagma Rd";"Kalibari";;"Karaiyamura";"Matarbari";"Birganj";"Gomati";"Tripura";"799114";"2019-02-27";"Soni7867557798@gmail.com";"note";"comm";"1"
"70";"280319312838";"Sanjay";"Kumar ";"Sharma";"M";"2804098722";"280156983754";;"280157432654";"280972882974";"345";"Near station road";"Big Bazar";"Nanda Devi Eco park";"Almora";"Almora";"Almora";"Almora";"Uttarakhand";"263601";"1977-04-28";"Sanjay2804098722@gmail.com";"note";"comm";"1"
"71";"280972882974";"Laxmi";;"Sharma";"F";"2803462994";;"280319312838";;;"345";"Near station road";"Big Bazar";"Nanda Devi Eco park";"Almora";"Almora";"Almora";"Almora";"Uttarakhand";"263601";"1980-02-13";"Laxmi2803462994@gmail.com";"note";"comm";"1"
"72";"280499913078";"Kanhaiya";;"Kumar";"M";"2809221006";"280319312838";;"280972882974";;"345";"Near station road";"Big Bazar";"Nanda Devi Eco park";"Almora";"Almora";"Almora";"Almora";"Uttarakhand";"263601";"1999-12-09";"Kanhaiya2809221006@gmail.com";"note";"comm";"1"
"73";"280947964831";"Gaurav";;"Kumar";"M";"2801921783";"280319312838";;"280972882974";;"345";"Near station road";"Big Bazar";"Nanda Devi Eco park";"Almora";"Almora";"Almora";"Almora";"Uttarakhand";"263601";"2000-03-08";"Gaurav2801921783@gmail.com";"note";"comm";"1"
"74";"280954303570";"Nandani";;"Sharma";"F";"2803466760";"280319312838";;"280972882974";;"345";"Near station road";"Big Bazar";"Nanda Devi Eco park";"Almora";"Almora";"Almora";"Almora";"Uttarakhand";"263601";"2001-07-19";"Nandani2803466760@gmail.com";"note";"comm";"1"
"75";"280063814982";"Ankit";;"Tiwari";"M";"2808058934";"280132965754";;"280574652321";;"27";"Near NH-58";"A-64,Rohini";"Bhadangarhi Temple";"Lolti";"Tungeshwar";"Chamoli";"Joshimath";"Uttarakhand";"246472";"1957-05-01";"Ankit2808058934@gmail.com";"note";"comm";"1"
"76";"280132626336";"Shalini";;"Tiwari";"F";"2804804734";;"280063814982";;;"27";"Near NH-58";"A-64,Rohini";"Bhadangarhi Temple";"Lolti";"Tungeshwar";"Chamoli";"Joshimath";"Uttarakhand";"246472";"1961-02-27";"Shalini2804804734@gmail.com";"note";"comm";"1"
"77";"280189685056";"Pushpendra";;"Tiwari";"M";"2807949831";"280063814982";;"280132626336";;"27";"Near NH-58";"A-64,Rohini";"Bhadangarhi Temple";"Lolti";"Tungeshwar";"Chamoli";"Joshimath";"Uttarakhand";"246472";"1992-08-13";"Pushpendra2807949831@gmail.com";"note";"comm";"1"
"78";"280582911784";"Vishwanath";;"Pandey";"M";"2800568996";"280112662254";;"280141962361";"280088754315";"798";"Near NH-74";"Near Shiv temple";"Haridwar Ghat";"Haridwar";"Haridwar";"Haridwar";"Haridwar";"Uttarakhand";"249401";"1960-11-27";"Vishwanath2800568996@gmail.com";"note";"comm";"1"
"79";"280088754315";"Gauri";;"Pandey";"F";"2809231116";;"280582911784";;;"798";"Near NH-74";"Near Shiv temple";"Haridwar Ghat";"Haridwar";"Haridwar";"Haridwar";"Haridwar";"Uttarakhand";"249401";"1963-05-12";"Gauri2809231116@gmail.com";"note";"comm";"1"
"80";"280288183520";"Saksham";;"Pandey";"M";"2808720994";"280582911784";;"280088754315";"280906742147";"798";"Near NH-74";"Near Shiv temple";"Haridwar Ghat";"Haridwar";"Haridwar";"Haridwar";"Haridwar";"Uttarakhand";"249401";"1990-12-14";"Saksham2808720994@gmail.com";"note";"comm";"1"
"81";"280906742147";"Divya";;"Pandey";"F";"2804302436";;"280288183520";;;"798";"Near NH-74";"Near Shiv temple";"Haridwar Ghat";"Haridwar";"Haridwar";"Haridwar";"Haridwar";"Uttarakhand";"249401";"1994-02-08";"Divya2804302436@gmail.com";"note";"comm";"1"
"82";"280135122807";"Sankalp";;"Pandey";"M";"2803919694";"280288183520";;"280906742147";;"798";"Near NH-74";"Near Shiv temple";"Haridwar Ghat";"Haridwar";"Haridwar";"Haridwar";"Haridwar";"Uttarakhand";"249401";"1996-05-04";"Sankalp2803919694@gmail.com";"note";"comm";"1"
"83";"280351223233";"Rakesh";;"Lodi";"M";"2806676647";"280115312456";;"280014532145";"280647161785";"237";"Near NH-87";"Infront State Bank";"Dhari Devi Temple";"Dhari";"Dhari";"Nainital";"Dhari";"Uttarakhand";"263001";"1949-08-12";"Rakesh2806676647@gmail.com";"note";"comm";"1"
"84";"280647161785";"Sakshi";;"Lodi";"F";"2803429429";;"280351223233";;;"237";"Near NH-87";"Infront State Bank";"Dhari Devi Temple";"Dhari";"Dhari";"Nainital";"Dhari";"Uttarakhand";"263001";"1952-02-19";"Sakshi2803429429@gmail.com";"note";"comm";"1"
"85";"280613207743";"Vishal";;"Lodi";"M";"2802561554";"280351223233";;"280647161785";;"237";"Near NH-87";"Infront State Bank";"Dhari Devi Temple";"Dhari";"Dhari";"Nainital";"Dhari";"Uttarakhand";"263001";"1988-11-14";"Vishal2802561554@gmail.com";"note";"comm";"1"
"86";"280306523357";"Vaishali";;"Lodi";"F";"2808169232";"280351223233";;"280647161785";;"237";"Near NH-87";"Infront State Bank";"Dhari Devi Temple";"Dhari";"Dhari";"Nainital";"Dhari";"Uttarakhand";"263001";"1991-01-05";"Vaishali2808169232@gmail.com";"note";"comm";"1"
"87";"280753525856";"Mohammad";"Sarfaraj";"Sekh";"M";"2800037468";"280147835266";;"280144522242";"280362612410";"937";"Bhadraj Road";"Behind Pantaloons";"Company Garden";"Mussoorie";"Mussorie S.O";"Dehradun";"Chakrata";"Uttarakhand";"248179";"1949-11-10";"Mohammad2800037468@gmail.com";"note";"comm";"1"
"88";"280362612410";"Fatima";"Sarfaraj";"Sekh";"F";"2806871318";;"280753525856";;;"937";"Bhadraj Road";"Behind Pantaloons";"Company Garden";"Mussoorie";"Mussorie S.O";"Dehradun";"Chakrata";"Uttarakhand";"248179";"1953-11-25";"Fatima2806871318@gmail.com";"note";"comm";"1"
"89";"280130263291";"Mohammad";"Zishan";"Sekh";"M";"2801777414";"280753525856";;"280362612410";"280674631871";"937";"Bhadraj Road";"Behind Pantaloons";"Company Garden";"Mussoorie";"Mussorie S.O";"Dehradun";"Chakrata";"Uttarakhand";"248179";"1980-08-15";"Mohammad2801777414@gmail.com";"note";"comm";"1"
"90";"280674631871";"Nargish";"Zishan";"Sekh";"F";"2802451409";;"280130263291";;;"937";"Bhadraj Road";"Behind Pantaloons";"Company Garden";"Mussoorie";"Mussorie S.O";"Dehradun";"Chakrata";"Uttarakhand";"248179";"1983-01-06";"Nargish2802451409@gmail.com";"note";"comm";"1"
"91";"280396898164";"Latif";;"Sekh";"M";"2802358465";"280130263291";;"280674631871";;"937";"Bhadraj Road";"Behind Pantaloons";"Company Garden";"Mussoorie";"Mussorie S.O";"Dehradun";"Chakrata";"Uttarakhand";"248179";"1985-12-12";"Latif2802358465@gmail.com";"note";"comm";"1"
"92";"280508395447";"Nussair";;"Sekh";"M";"2804532641";"280130263291";;"280674631871";;"937";"Bhadraj Road";"Behind Pantaloons";"Company Garden";"Mussoorie";"Mussorie S.O";"Dehradun";"Chakrata";"Uttarakhand";"248179";"1987-05-03";"Nussair2804532641@gmail.com";"note";"comm";"1"
"93";"270816368541";"Tira";;"Dikshit";"F";"2700314242";"270427971752";;"270819806436";;"530";"Tulsi Das Marg";" Novelty Cinema";"sec-14k1";"Aliganj";"Aliganj";"Lucknow";"Lucknow";"Uttar Pradesh";"226024";"1998-12-15";"TiraDikshit@gmail.com";"note";"comm";"1"
"94";"270427971752";"Akshit";;"Dikshit";"M";"2701548014";;;;"270819806436";"530";"Tulsi Das Marg";" Novelty Cinema";"sec-14k1";"Aliganj";"Aliganj";"Lucknow";"Lucknow";"Uttar Pradesh";"226024";"1970-02-27";"AkshitDikshit@gmail.com";"note";"comm";"1"
"95";"270819806436";"Seema";;"Dikshit";"F";"2704799339";;"270427971752";;;"530";"Tulsi Das Marg";" Novelty Cinema";"sec-14k1";"Aliganj";"Aliganj";"Lucknow";"Lucknow";"Uttar Pradesh";"226024";"1974-03-15";"SeemaDikshit@gmail.com";"note";"comm";"1"
